"id","summary_id","participant_key","participant_label","participant_kind","opponent_key","won","side","opponent_side","matchup","total_force_spent","total_force_regen","ending_force","ending_hp","ending_armor","low_force_windows","grip_cripple_events","saber_throw_punishes","knockdown_events","late_defense_spends","opening_tactic","primary_issue","spent_neutral","spent_advantage","spent_disadvantage","spent_panic","spent_finishing","force_push","force_pull","force_grip","force_drain","force_rage","force_absorb","force_protect","force_heal","force_speed","force_seeing","force_unknown"
"709","355","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","1979","1880","0","99","0","109","2","3","4","0","seeing","low_force","248","0","336","996","399","0","0","0","0","0","0","0","0","0","1979","0"
"710","355","bot:/botfiles/hardds.jkb","Imperial","0","user:void","0","2","2","3","2159","2121","100","-9","0","127","1","12","1","0","drain","low_force","258","0","280","1158","463","172","824","113","1050","0","0","0","0","0","0","0"
"711","356","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","647","577","30","56","0","33","1","4","1","0","speed","low_force","106","0","48","285","208","62","386","0","194","0","0","0","0","5","0","0"
"712","356","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","642","642","100","-4","69","34","0","1","3","0","seeing","low_force","55","0","144","270","173","0","0","0","0","0","0","0","0","0","642","0"
"713","357","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","693","628","35","16","0","31","3","4","2","0","unknown","low_force","141","0","147","294","111","0","0","0","0","0","0","0","0","0","693","0"
"714","357","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","0","2","2","3","791","745","100","-16","0","49","1","7","1","0","push","low_force","132","25","244","257","133","42","247","218","284","0","0","0","0","0","0","0"
"715","358","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","267","199","26","88","69","0","0","2","1","0","unknown","saber_throw","31","0","101","0","135","0","0","0","0","0","0","0","0","0","267","0"
"716","358","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","0","2","2","3","260","260","100","-12","100","20","3","0","1","0","push","low_force","4","0","148","108","0","24","236","0","0","0","0","0","0","0","0","0"
"717","359","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","962","864","0","4","27","64","0","4","2","0","unknown","low_force","64","12","40","608","238","0","0","0","0","0","0","0","0","0","962","0"
"718","359","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","0","2","2","3","1131","1103","100","-9","0","47","0","9","0","0","push","low_force","69","0","129","720","213","77","562","20","470","0","0","0","0","0","0","2"
"719","360","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","133","60","21","40","70","0","0","1","1","0","seeing","low_force","0","0","60","0","73","0","0","0","0","0","0","0","0","0","133","0"
"720","360","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","0","2","2","3","144","48","100","-8","68","2","1","2","0","0","pull","low_force","43","5","70","26","0","0","63","5","0","0","0","0","0","76","0","0"
"721","361","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","73","3","24","100","100","0","0","0","0","0","seeing","low_force","0","0","65","0","8","0","0","0","0","0","0","0","0","0","73","0"
"722","361","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","0","2","2","3","0","0","100","-8","100","0","1","0","0","0","","linear_entries","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"723","362","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","808","748","34","58","0","47","1","4","5","0","seeing","low_force","51","0","345","352","60","0","0","0","0","0","0","0","0","0","808","0"
"724","362","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","0","2","2","3","936","904","100","-8","0","34","1","4","4","0","push","low_force","105","99","184","236","312","101","380","32","421","0","0","0","0","0","0","2"
"725","363","user:void","void","1","bot:/botfiles/hardds4.jkb","1","2","2","3","277","180","3","20","99","13","0","0","0","0","seeing","low_force","0","0","144","133","0","0","0","0","0","0","0","0","0","0","277","0"
"726","363","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","0","2","2","3","212","208","100","-12","0","6","0","7","1","0","unknown","low_force","0","0","40","79","93","19","83","0","110","0","0","0","0","0","0","0"
"727","364","bot:/botfiles/hardds4.jkb","Reborn_Twin","0","user:void","1","2","2","3","511","444","33","43","0","13","0","7","0","0","drain","low_force","50","20","45","136","260","0","212","0","299","0","0","0","0","0","0","0"
"728","364","user:void","void","1","bot:/botfiles/hardds4.jkb","0","2","2","3","451","451","100","0","58","36","0","2","1","0","seeing","low_force","94","0","121","228","8","0","0","0","0","0","0","0","0","0","451","0"
"729","365","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","867","799","32","99","0","33","1","3","1","0","pull","low_force","159","30","163","337","178","54","447","20","292","0","0","0","0","54","0","0"
"730","365","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","687","687","100","-8","0","27","0","4","3","0","unknown","low_force","32","0","300","263","92","0","0","0","0","0","0","0","0","0","687","0"
"731","366","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","592","513","21","100","37","24","0","5","0","0","drain","low_force","143","0","89","207","153","0","250","132","190","0","0","0","0","0","0","20"
"732","366","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","374","374","100","-12","39","18","1","2","0","0","seeing","low_force","96","0","62","151","65","0","0","0","0","0","0","0","0","0","374","0"
"733","367","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","532","447","15","80","19","23","0","4","2","0","pull","low_force","100","8","247","133","44","39","276","72","145","0","0","0","0","0","0","0"
"734","367","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","419","419","100","-8","0","2","1","7","2","0","unknown","low_force","16","0","214","110","79","0","0","0","0","0","0","0","0","0","419","0"
"735","368","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","841","749","8","70","0","15","0","7","3","0","pull","low_force","70","0","207","357","207","100","318","0","343","0","0","0","0","80","0","0"
"736","368","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","598","518","100","-5","0","42","0","4","1","0","unknown","low_force","50","0","154","292","102","0","0","0","0","0","0","0","0","0","598","0"
"737","369","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","1288","1191","3","62","0","85","0","3","1","0","drain","low_force","59","0","395","616","218","48","552","60","628","0","0","0","0","0","0","0"
"738","369","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","1192","1192","100","-4","8","66","1","3","5","0","seeing","low_force","227","118","76","500","271","0","0","0","0","0","0","0","0","0","1192","0"
"739","370","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","616","521","5","27","38","37","0","2","3","0","seeing","low_force","41","18","109","270","178","0","0","0","0","0","0","0","0","0","616","0"
"740","370","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","748","708","100","-3","0","41","0","5","2","0","unknown","low_force","10","0","187","386","165","49","360","0","339","0","0","0","0","0","0","0"
"741","371","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","791","691","0","89","0","36","2","2","1","0","pull","low_force","131","35","283","277","65","5","537","61","188","0","0","0","0","0","0","0"
"742","371","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","599","599","100","-11","0","16","0","5","2","0","seeing","low_force","126","0","242","93","138","0","0","0","0","0","0","0","0","0","599","0"
"743","372","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","1582","1523","41","60","5","83","3","7","4","0","pull","low_force","140","40","453","685","264","97","783","64","638","0","0","0","0","0","0","0"
"744","372","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","1186","1186","100","-16","0","60","1","5","3","0","unknown","low_force","0","0","451","432","303","0","0","0","0","0","0","0","0","0","1186","0"
"745","373","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","633","535","0","100","10","44","0","3","3","0","unknown","low_force","15","0","24","349","245","0","0","0","0","0","0","0","0","0","633","0"
"746","373","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","840","740","100","-6","0","58","0","5","5","0","pull","low_force","0","0","146","466","228","77","420","0","343","0","0","0","0","0","0","0"
"747","374","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","743","683","40","71","0","15","2","3","4","0","drain","low_force","136","20","204","148","235","121","306","60","256","0","0","0","0","0","0","0"
"748","374","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","539","516","100","-5","0","33","1","4","3","0","seeing","low_force","31","0","214","285","9","0","0","0","0","0","0","0","0","0","539","0"
"749","375","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","328","246","18","100","0","23","0","0","0","0","drain","low_force","0","0","256","72","0","0","69","179","80","0","0","0","0","0","0","0"
"750","375","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","179","179","100","-8","66","2","2","3","1","0","seeing","low_force","66","0","0","10","103","0","0","0","0","0","0","0","0","0","179","0"
"751","376","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","822","722","0","88","95","35","0","1","5","0","seeing","low_force","168","52","16","344","242","0","0","0","0","0","0","0","0","0","822","0"
"752","376","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","992","956","100","-9","0","43","2","5","3","0","grip","low_force","23","0","245","385","339","94","480","45","373","0","0","0","0","0","0","0"
"753","377","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","452","431","79","60","7","10","1","5","2","0","drain","low_force","61","0","130","61","200","66","212","0","174","0","0","0","0","0","0","0"
"754","377","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","367","367","100","-16","99","23","0","1","2","0","unknown","low_force","88","0","43","221","15","0","0","0","0","0","0","0","0","0","367","0"
"755","378","user:void","void","1","bot:/botfiles/mediumds.jkb","1","2","2","3","518","419","1","80","68","32","0","1","3","0","seeing","low_force","107","0","70","239","102","0","0","0","0","0","0","0","0","0","518","0"
"756","378","bot:/botfiles/mediumds.jkb","galak","0","user:void","0","2","2","3","497","433","100","-15","0","33","0","5","2","0","unknown","low_force","0","0","114","279","104","43","157","0","297","0","0","0","0","0","0","0"
"757","379","user:void","void","1","bot:/botfiles/mediumds.jkb","1","2","2","3","305","279","68","60","68","16","0","1","1","0","unknown","low_force","0","0","190","64","51","0","0","0","0","0","0","0","0","0","305","0"
"758","379","bot:/botfiles/mediumds.jkb","galak","0","user:void","0","2","2","3","290","280","100","0","67","3","1","2","1","0","pull","low_force","45","19","59","58","109","37","104","5","144","0","0","0","0","0","0","0"
"759","380","user:void","void","1","bot:/botfiles/mediumds.jkb","1","2","2","3","336","277","35","88","40","5","0","3","1","0","seeing","low_force","32","0","46","52","206","0","0","0","0","0","0","0","0","0","336","0"
"760","380","bot:/botfiles/mediumds.jkb","galak","0","user:void","0","2","2","3","204","104","100","-4","28","8","1","1","1","0","drain","low_force","23","0","106","75","0","38","66","0","25","0","0","0","0","75","0","0"
"761","381","user:void","void","1","iphash:ba05fd77","1","2","2","3","1270","1216","46","61","0","46","1","7","2","0","seeing","low_force","468","0","267","450","85","0","0","0","0","0","0","0","0","0","1270","0"
"762","381","iphash:ba05fd77","^0ff^7'^0Gòónat¡Ç","2","user:void","0","2","2","3","1326","1326","100","-7","0","24","1","5","3","0","seeing","low_force","509","0","279","165","373","0","0","0","0","0","0","0","0","0","1326","0"
"763","382","user:void","void","1","user:goon","1","2","2","3","626","554","28","39","0","25","0","6","1","0","seeing","low_force","171","0","150","138","167","0","0","0","0","0","0","0","0","0","626","0"
"764","382","user:goon","goon","1","user:void","0","2","2","3","747","700","100","-8","0","40","1","3","3","0","seeing","low_force","157","5","207","278","100","0","0","0","0","0","0","0","0","0","747","0"
"765","383","user:goon","goon","1","user:void","1","2","2","3","1526","1453","27","80","0","41","0","9","2","0","seeing","low_force","193","15","316","337","665","0","0","0","0","0","0","0","0","0","1526","0"
"766","383","user:void","void","1","user:goon","0","2","2","3","1498","1498","100","-1","0","65","0","4","2","0","unknown","low_force","211","113","296","691","187","0","0","0","0","0","0","0","0","0","1498","0"
"767","384","user:void","void","1","user:goon","1","2","2","3","326","233","7","78","40","22","1","3","0","0","seeing","low_force","59","6","64","177","20","0","0","0","0","0","0","0","0","0","326","0"
"768","384","user:goon","goon","1","user:void","0","2","2","3","504","498","100","-1","0","6","0","6","3","0","seeing","low_force","19","0","119","287","79","0","0","0","0","0","0","0","0","0","504","0"
"769","385","user:void","void","1","user:goon","1","2","2","3","630","532","2","100","9","24","1","5","2","0","unknown","low_force","19","0","163","236","212","0","0","0","0","0","0","0","0","0","630","0"
"770","385","user:goon","goon","1","user:void","0","2","2","3","611","594","100","-22","0","41","1","7","3","0","seeing","low_force","44","18","209","271","69","0","0","0","0","0","0","0","0","0","611","0"
"771","386","user:void","void","1","user:goon","1","2","2","3","851","761","10","45","0","6","2","6","3","0","seeing","late_defense","18","0","756","58","19","0","0","0","0","0","0","0","0","0","851","0"
"772","386","user:goon","goon","1","user:void","0","2","2","3","764","752","100","-23","0","2","2","7","2","0","seeing","saber_throw","333","103","311","2","15","0","0","0","0","0","0","0","0","0","764","0"
"773","387","user:void","void","1","user:goon","1","2","2","3","538","503","59","63","39","23","1","4","1","0","seeing","low_force","60","0","200","217","61","0","0","0","0","0","0","0","0","0","538","0"
"774","387","user:goon","goon","1","user:void","0","2","2","3","457","452","100","-7","8","8","0","6","3","0","seeing","low_force","50","0","178","55","174","0","0","0","0","0","0","0","0","0","457","0"
"775","388","user:void","void","1","user:goon","1","2","2","3","809","712","3","6","38","22","0","1","3","0","seeing","low_force","122","15","250","417","5","0","0","0","0","0","0","0","0","0","809","0"
"776","388","user:goon","goon","1","user:void","0","2","2","3","745","718","100","-23","0","16","0","9","4","0","seeing","low_force","158","0","168","125","294","0","0","0","0","0","0","0","0","0","745","0"
"777","389","user:void","void","1","user:goon","1","2","2","3","629","529","0","20","18","55","0","1","0","0","seeing","low_force","8","0","203","418","0","0","0","0","0","0","0","0","0","0","629","0"
"778","389","user:goon","goon","1","user:void","0","2","2","3","648","648","100","-18","0","3","0","8","3","0","seeing","saber_throw","58","24","62","78","426","0","0","0","0","0","0","0","0","0","648","0"
"779","390","user:goon","goon","1","user:void","1","2","2","3","1308","1243","35","54","0","20","2","7","3","0","seeing","low_force","221","0","308","233","546","0","0","0","0","0","0","0","0","0","1308","0"
"780","390","user:void","void","1","user:goon","0","2","2","3","1004","908","100","0","0","63","1","6","2","0","seeing","low_force","121","22","305","492","64","0","0","0","0","0","0","0","0","0","1004","0"
"781","391","user:goon","goon","1","user:void","1","2","2","3","884","814","30","100","0","4","1","9","3","0","seeing","saber_throw","69","43","187","48","537","0","0","0","0","0","0","0","0","0","884","0"
"782","391","user:void","void","1","user:goon","0","2","2","3","903","903","100","-14","0","45","2","5","0","0","seeing","low_force","66","4","375","458","0","0","0","0","0","0","0","0","0","0","903","0"
"783","392","user:void","void","1","user:goon","1","2","2","3","240","170","20","100","60","0","0","0","0","0","seeing","low_force","52","0","130","0","58","0","0","0","0","0","0","0","0","0","240","0"
"784","392","user:goon","goon","1","user:void","0","2","2","3","158","87","100","-3","0","1","1","4","1","0","seeing","low_force","0","0","73","85","0","0","0","0","0","0","0","0","0","0","158","0"
"785","393","user:goon","goon","1","user:void","1","2","2","3","118","25","1","100","100","15","0","0","0","0","seeing","low_force","9","0","65","44","0","0","0","0","0","0","0","0","0","0","118","0"
"786","393","user:void","void","1","user:goon","0","2","2","3","99","58","100","-4","100","3","2","0","2","0","seeing","low_force","15","0","55","29","0","0","0","0","0","0","0","0","0","0","99","0"
"787","394","user:goon","goon","1","user:void","1","2","2","3","1037","978","41","100","0","14","0","8","2","0","seeing","low_force","177","0","302","116","442","0","0","0","0","0","0","0","0","0","1037","0"
"788","394","user:void","void","1","user:goon","0","2","2","3","946","861","100","-18","0","68","0","4","2","0","seeing","low_force","190","0","282","377","97","0","0","0","0","0","0","0","0","0","946","0"
"789","395","user:goon","goon","1","user:void","1","2","2","3","317","261","38","52","0","3","0","4","0","0","seeing","low_force","147","0","65","29","76","0","0","0","0","0","0","0","0","0","317","0"
"790","395","user:void","void","1","user:goon","0","2","2","3","370","370","100","-5","0","8","4","5","1","0","unknown","low_force","73","0","222","75","0","0","0","0","0","0","0","0","0","0","370","0"
"791","396","user:goon","goon","1","user:void","1","2","2","3","979","934","55","92","13","30","1","2","2","0","seeing","low_force","300","70","159","214","236","0","0","0","0","0","0","0","0","0","979","0"
"792","396","user:void","void","1","user:goon","0","2","2","3","942","942","100","-6","0","26","1","5","3","0","seeing","low_force","35","0","525","308","74","0","0","0","0","0","0","0","0","0","942","0"
"793","397","user:void","void","1","user:goon","1","2","2","3","416","316","0","49","0","19","1","4","1","0","seeing","low_force","0","0","161","210","45","0","0","0","0","0","0","0","0","0","416","0"
"794","397","user:goon","goon","1","user:void","0","2","2","3","600","523","100","-25","0","15","0","2","2","0","unknown","low_force","121","0","56","166","257","0","0","0","0","0","0","0","0","0","600","0"
"795","398","user:goon","goon","1","user:void","1","2","2","3","661","582","21","100","0","4","2","6","3","0","seeing","saber_throw","166","19","111","22","343","0","0","0","0","0","0","0","0","0","661","0"
"796","398","user:void","void","1","user:goon","0","2","2","3","650","550","100","-1","0","49","1","7","3","0","seeing","low_force","118","0","222","305","5","0","0","0","0","0","0","0","0","0","650","0"
"797","399","user:goon","goon","1","user:void","1","2","2","3","257","186","29","79","0","0","0","4","0","0","seeing","saber_throw","89","0","131","0","37","0","0","0","0","0","0","0","0","0","257","0"
"798","399","user:void","void","1","user:goon","0","2","2","3","203","151","100","-8","100","2","3","0","1","0","seeing","low_force","75","0","90","38","0","0","0","0","0","0","0","0","0","0","203","0"
"799","400","user:void","void","1","user:goon","1","2","2","3","927","852","25","66","4","54","3","5","2","0","seeing","low_force","196","0","156","486","89","0","0","0","0","0","0","0","0","0","927","0"
"800","400","user:goon","goon","1","user:void","0","2","2","3","1008","939","100","-15","0","17","0","9","3","0","seeing","low_force","91","0","227","257","433","0","0","0","0","0","0","0","0","0","1008","0"
"801","401","user:void","void","1","user:goon","1","2","2","3","723","662","39","94","0","20","0","4","1","0","seeing","low_force","198","8","92","199","226","0","0","0","0","0","0","0","0","0","723","0"
"802","401","user:goon","goon","1","user:void","0","2","2","3","583","583","100","-8","0","21","0","5","1","0","seeing","low_force","140","0","219","158","66","0","0","0","0","0","0","0","0","0","583","0"
"803","402","user:goon","goon","1","user:void","1","2","2","3","462","382","14","96","9","13","0","2","1","0","seeing","low_force","121","0","141","100","100","0","0","0","0","0","0","0","0","0","462","0"
"804","402","user:void","void","1","user:goon","0","2","2","3","353","308","100","-2","0","15","1","6","1","0","unknown","low_force","0","0","257","82","14","0","0","0","0","0","0","0","0","0","353","0"
"805","403","user:void","void","1","user:goon","1","2","2","3","1409","1327","18","51","0","71","1","5","1","0","seeing","low_force","20","0","604","680","105","0","0","0","0","0","0","0","0","0","1409","0"
"806","403","user:goon","goon","1","user:void","0","2","2","3","1356","1356","100","-22","0","29","2","6","5","0","seeing","low_force","381","112","173","338","352","0","0","0","0","0","0","0","0","0","1356","0"
"807","404","user:void","void","1","user:goon","1","2","2","3","553","453","0","53","0","19","2","0","0","0","seeing","low_force","65","0","205","283","0","0","0","0","0","0","0","0","0","0","553","0"
"808","404","user:goon","goon","1","user:void","0","2","2","3","392","377","100","-9","0","1","0","4","2","0","seeing","saber_throw","177","0","1","19","195","0","0","0","0","0","0","0","0","0","392","0"
"809","405","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","662","646","78","64","29","26","2","1","1","0","seeing","low_force","36","0","261","201","164","0","0","0","0","0","0","0","0","0","662","0"
"810","405","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","700","602","100","-6","0","19","1","5","3","0","pull","low_force","197","65","68","145","225","85","188","142","185","0","0","0","0","100","0","0"
"811","406","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","2080","2029","39","41","0","172","1","3","5","0","unknown","low_force","261","4","259","1242","314","0","0","0","0","0","0","0","0","0","2080","0"
"812","406","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","2547","2522","100","-7","0","119","1","16","4","0","pull","low_force","172","15","469","1149","742","144","1046","69","1288","0","0","0","0","0","0","0"
"813","407","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","584","484","0","34","39","42","1","3","2","0","unknown","low_force","57","0","78","302","147","0","0","0","0","0","0","0","0","0","584","0"
"814","407","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","718","644","100","-6","0","37","0","7","1","0","drain","low_force","60","35","113","323","187","19","335","36","328","0","0","0","0","0","0","0"
"815","408","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","392","360","62","20","99","25","0","1","1","0","seeing","low_force","84","0","126","182","0","0","0","0","0","0","0","0","0","0","392","0"
"816","408","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","375","332","100","-4","99","4","1","3","2","0","push","low_force","50","0","69","114","142","64","126","0","185","0","0","0","0","0","0","0"
"817","409","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","124","24","0","60","99","3","0","0","0","0","seeing","low_force","0","0","66","58","0","0","0","0","0","0","0","0","0","0","124","0"
"818","409","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","166","166","100","-2","0","0","0","3","2","0","push","saber_throw","4","0","19","80","63","42","99","0","25","0","0","0","0","0","0","0"
"819","410","bot:/botfiles/hardds.jkb","Desann","0","user:void","1","2","2","3","484","452","68","71","0","1","3","4","0","0","pull","saber_throw","188","0","38","5","253","19","155","49","256","0","0","0","0","5","0","0"
"820","410","user:void","void","1","bot:/botfiles/hardds.jkb","0","2","2","3","466","466","100","0","89","28","0","0","1","0","seeing","low_force","155","0","127","180","4","0","0","0","0","0","0","0","0","0","466","0"
"821","411","user:void","void","1","bot:/botfiles/hardds.jkb","1","2","2","3","892","806","8","49","0","26","3","3","4","0","unknown","low_force","101","0","228","286","277","0","0","0","0","0","0","0","0","0","892","0"
"822","411","bot:/botfiles/hardds.jkb","Desann","0","user:void","0","2","2","3","984","960","100","-10","0","57","0","7","0","0","speed","low_force","189","0","328","404","63","58","284","260","288","0","0","0","0","94","0","0"
"823","412","user:void","void","1","bot:/botfiles/mediumds.jkb","1","2","2","3","528","428","0","70","98","30","1","0","0","0","seeing","low_force","94","0","166","214","54","0","0","0","0","0","0","0","0","0","528","0"
"824","412","bot:/botfiles/mediumds.jkb","galak","0","user:void","0","2","2","3","559","483","100","0","0","19","0","6","3","0","unknown","low_force","0","0","193","175","191","76","130","33","237","0","0","0","0","83","0","0"
"825","413","user:goon","goon","1","bot:/botfiles/mediumds.jkb","1","2","2","3","7077","6984","1","99","0","245","1","12","17","0","seeing","low_force","2115","241","1355","1913","1453","0","0","0","0","0","0","0","0","0","7077","0"
"826","413","bot:/botfiles/mediumds.jkb","Cultist","0","user:goon","0","2","2","3","7352","7290","100","-3","0","307","3","33","9","0","drain","low_force","1122","6","2643","2488","1093","628","2763","219","3352","0","0","0","0","202","0","188"
"827","414","user:goon","goon","1","bot:/botfiles/mediumds.jkb","1","2","2","3","586","506","20","100","37","8","1","6","1","0","seeing","low_force","98","24","279","87","98","0","0","0","0","0","0","0","0","0","586","0"
"828","414","bot:/botfiles/mediumds.jkb","Cultist","0","user:goon","0","2","2","3","653","653","100","0","0","14","1","4","3","0","pull","low_force","183","10","300","160","0","85","189","101","278","0","0","0","0","0","0","0"
"829","415","bot:/botfiles/mediumds.jkb","Cultist","0","user:goon","1","2","2","3","504","405","1","100","5","28","1","3","3","0","push","low_force","92","0","289","123","0","93","69","123","219","0","0","0","0","0","0","0"
"830","415","user:goon","goon","1","bot:/botfiles/mediumds.jkb","0","2","2","3","457","447","100","-24","69","2","2","2","0","0","seeing","low_force","161","32","128","25","111","0","0","0","0","0","0","0","0","0","457","0"
"831","416","user:goon","goon","1","bot:/botfiles/mediumds.jkb","1","2","2","3","70","0","24","100","100","0","0","0","0","0","seeing","low_force","0","0","65","0","5","0","0","0","0","0","0","0","0","0","70","0"
"832","416","bot:/botfiles/mediumds.jkb","Cultist","0","user:goon","0","2","2","3","18","18","100","-8","100","0","1","0","0","0","push","grip_control","0","0","18","0","0","18","0","0","0","0","0","0","0","0","0","0"
"833","417","user:goon","goon","1","bot:/botfiles/mediumds.jkb","1","2","2","3","1043","964","21","96","98","13","2","2","2","0","seeing","low_force","352","97","166","133","295","0","0","0","0","0","0","0","0","0","1043","0"
"834","417","bot:/botfiles/mediumds.jkb","Cultist","0","user:goon","0","2","2","3","1054","1022","100","-12","0","56","1","7","2","0","grip","low_force","104","0","508","382","60","191","258","246","359","0","0","0","0","0","0","0"
"835","418","user:goon","goon","1","bot:/botfiles/mediumds.jkb","1","2","2","3","2182","2109","27","100","0","93","1","5","5","0","seeing","low_force","465","0","623","604","490","0","0","0","0","0","0","0","0","0","2182","0"
"836","418","bot:/botfiles/mediumds.jkb","Cultist","0","user:goon","0","2","2","3","2361","2361","100","-10","0","100","3","12","7","0","pull","low_force","821","29","423","721","367","249","796","32","1284","0","0","0","0","0","0","0"
"837","419","user:goon","goon","1","bot:/botfiles/mediumds.jkb","1","2","2","3","1229","1137","8","100","39","36","0","2","1","0","seeing","low_force","333","200","39","347","310","0","0","0","0","0","0","0","0","0","1229","0"
"838","419","bot:/botfiles/mediumds.jkb","Cultist","0","user:goon","0","2","2","3","1230","1197","100","-27","0","65","1","12","4","0","grip","low_force","33","0","531","583","83","172","456","25","577","0","0","0","0","0","0","0"
"839","420","user:goon","goon","1","user:void","1","2","2","3","803","782","79","17","0","20","1","10","1","0","seeing","low_force","134","20","279","205","165","0","0","0","0","0","0","0","0","0","803","0"
"840","420","user:void","void","1","user:goon","0","2","2","3","887","887","100","-16","0","30","0","6","3","0","unknown","low_force","194","5","241","369","78","0","0","0","0","0","0","0","0","0","887","0"
"841","421","user:goon","goon","1","user:void","1","2","2","3","981","881","0","43","0","15","1","8","2","0","seeing","low_force","164","4","40","309","464","0","0","0","0","0","0","0","0","0","981","0"
"842","421","user:void","void","1","user:goon","0","2","2","3","819","777","100","-1","0","52","0","3","2","0","seeing","low_force","0","0","287","532","0","0","0","0","0","0","0","0","0","0","819","0"
"843","422","user:void","void","1","user:goon","1","2","2","3","99","33","28","80","70","0","0","2","0","0","seeing","forced_entries","21","0","65","0","13","0","0","0","0","0","0","0","0","0","99","0"
"844","422","user:goon","goon","1","user:void","0","2","2","3","102","102","100","-8","69","0","1","1","1","0","seeing","forced_entries","62","0","40","0","0","0","0","0","0","0","0","0","0","0","102","0"
"845","423","user:void","void","1","user:goon","1","2","2","3","648","608","54","89","0","3","0","4","1","0","seeing","low_force","273","28","294","28","25","0","0","0","0","0","0","0","0","0","648","0"
"846","423","user:goon","goon","1","user:void","0","2","2","3","646","646","100","-1","0","9","2","3","1","0","seeing","low_force","254","0","324","68","0","0","0","0","0","0","0","0","0","0","646","0"
"847","424","user:goon","goon","1","user:void","1","2","2","3","458","454","90","72","7","3","1","6","3","0","seeing","saber_throw","128","24","39","52","215","0","0","0","0","0","0","0","0","0","458","0"
"848","424","user:void","void","1","user:goon","0","2","2","3","474","383","100","-10","0","13","0","4","1","0","seeing","low_force","8","0","303","159","4","0","0","0","0","0","0","0","0","0","474","0"
"849","425","user:void","void","1","user:goon","1","2","2","3","374","286","12","100","29","13","2","1","0","0","seeing","low_force","154","5","46","95","74","0","0","0","0","0","0","0","0","0","374","0"
"850","425","user:goon","goon","1","user:void","0","2","2","3","309","294","100","-6","0","2","0","4","3","0","seeing","low_force","32","0","130","82","65","0","0","0","0","0","0","0","0","0","309","0"
